user_id,install_date,platform,device_tier,country,acquisition_channel
u003807,2026-08-31,android,low,KR,cross_promo
u003808,2026-09-06,android,high,TW,organic
u003809,2026-08-21,android,low,KR,organic
u003810,2026-09-05,ios,high,TW,tiktok_ads
u003811,2026-09-02,android,mid,KR,google_ads
u003812,2026-08-16,android,high,KR,tiktok_ads
u003813,2026-09-02,android,low,JP,meta_ads
u003814,2026-08-19,ios,high,US,google_ads
u003815,2026-08-31,ios,high,JP,organic
u003816,2026-08-19,android,low,TW,meta_ads
u003817,2026-08-30,android,high,KR,organic
u003818,2026-09-03,android,low,KR,meta_ads
u003819,2026-08-26,android,high,KR,organic
u003820,2026-08-27,android,high,TW,meta_ads
u003821,2026-08-23,android,mid,KR,meta_ads
u003822,2026-08-30,ios,mid,KR,organic
u003823,2026-08-15,android,low,US,meta_ads
u003824,2026-08-29,android,mid,KR,google_ads
u003825,2026-08-16,android,mid,KR,meta_ads
u003826,2026-08-15,android,mid,KR,tiktok_ads
u003827,2026-09-02,ios,high,TW,meta_ads
u003828,2026-08-17,android,mid,KR,google_ads
u003829,2026-08-28,ios,high,KR,meta_ads
u003830,2026-08-18,android,mid,KR,tiktok_ads
u003831,2026-08-24,android,mid,KR,meta_ads
u003832,2026-08-25,ios,mid,KR,organic
u003833,2026-08-26,ios,mid,KR,organic
u003834,2026-08-16,ios,mid,JP,tiktok_ads
u003835,2026-09-05,ios,low,KR,meta_ads
u003836,2026-08-31,ios,low,KR,tiktok_ads
u003837,2026-08-26,android,low,OTHER,tiktok_ads
u003838,2026-08-24,android,low,KR,google_ads
u003839,2026-08-31,android,low,KR,google_ads
u003840,2026-08-15,android,mid,KR,meta_ads
u003841,2026-08-15,ios,low,KR,tiktok_ads
u003842,2026-08-26,android,mid,KR,tiktok_ads
u003843,2026-08-30,android,mid,KR,meta_ads
u003844,2026-09-01,android,high,KR,tiktok_ads
u003845,2026-08-25,android,low,JP,google_ads
u003846,2026-08-31,android,low,US,organic
u003847,2026-09-01,ios,mid,JP,organic
u003848,2026-08-23,ios,high,KR,google_ads
u003849,2026-08-24,ios,high,KR,google_ads
u003850,2026-08-31,android,high,KR,organic
u003851,2026-08-25,android,low,KR,tiktok_ads
u003852,2026-08-25,ios,mid,KR,meta_ads
u003853,2026-09-03,ios,low,JP,organic
u003854,2026-09-06,ios,mid,US,google_ads
u003855,2026-08-18,android,low,KR,meta_ads
u003856,2026-08-24,ios,mid,TW,organic
u003857,2026-08-31,android,mid,US,meta_ads
u003858,2026-09-06,ios,high,KR,organic
u003859,2026-08-20,android,high,KR,google_ads
u003860,2026-08-26,android,low,TW,google_ads
u003861,2026-08-19,ios,mid,US,meta_ads
u003862,2026-08-15,ios,high,KR,cross_promo
u003863,2026-08-30,android,low,TW,meta_ads
u003864,2026-08-29,android,mid,KR,cross_promo
u003865,2026-08-21,android,low,OTHER,organic
u003866,2026-08-23,android,mid,JP,meta_ads
u003867,2026-08-15,android,mid,KR,google_ads
u003868,2026-08-17,ios,mid,KR,meta_ads
u003869,2026-08-23,ios,mid,US,cross_promo
u003870,2026-08-29,ios,high,KR,organic
u003871,2026-08-19,android,low,OTHER,google_ads
u003872,2026-09-01,android,mid,KR,meta_ads
u003873,2026-08-29,android,mid,KR,organic
u003874,2026-08-26,android,low,OTHER,meta_ads
u003875,2026-08-23,android,mid,KR,google_ads
u003876,2026-08-21,ios,high,KR,meta_ads
u003877,2026-08-21,android,high,KR,google_ads
u003878,2026-08-29,ios,mid,KR,organic
u003879,2026-08-26,android,mid,KR,tiktok_ads
u003880,2026-08-26,ios,high,KR,organic
u003881,2026-08-25,android,mid,JP,organic
u003882,2026-08-29,android,mid,JP,tiktok_ads
u003883,2026-08-25,android,high,OTHER,cross_promo
u003884,2026-08-24,ios,mid,KR,google_ads
u003885,2026-08-27,android,low,KR,tiktok_ads
u003886,2026-09-04,ios,mid,KR,cross_promo
u003887,2026-08-22,android,mid,US,meta_ads
u003888,2026-08-23,ios,high,US,organic
u003889,2026-08-22,android,mid,KR,tiktok_ads
u003890,2026-08-26,ios,high,US,cross_promo
u003891,2026-08-27,android,mid,US,google_ads
u003892,2026-08-30,android,low,KR,cross_promo
u003893,2026-08-18,ios,mid,OTHER,google_ads
u003894,2026-08-15,ios,high,JP,tiktok_ads
u003895,2026-09-06,ios,mid,KR,tiktok_ads
u003896,2026-08-15,ios,high,JP,google_ads
u003897,2026-08-19,android,mid,JP,meta_ads
u003898,2026-08-26,ios,high,JP,organic
u003899,2026-08-29,ios,mid,KR,organic
u003900,2026-08-26,android,low,KR,tiktok_ads
u003901,2026-08-25,ios,high,OTHER,tiktok_ads
u003902,2026-08-21,android,high,KR,tiktok_ads
u003903,2026-09-06,android,high,KR,cross_promo
u003904,2026-08-27,ios,mid,KR,organic
u003905,2026-09-05,ios,mid,OTHER,cross_promo
u003906,2026-08-27,ios,mid,KR,tiktok_ads
u003907,2026-09-05,ios,low,KR,organic
u003908,2026-08-24,ios,mid,OTHER,meta_ads
u003909,2026-08-30,android,mid,KR,organic
u003910,2026-08-18,android,low,KR,cross_promo
u003911,2026-08-24,android,low,KR,meta_ads
u003912,2026-08-26,ios,high,OTHER,meta_ads
u003913,2026-09-02,android,mid,KR,meta_ads
u003914,2026-08-19,android,mid,US,organic
u003915,2026-09-02,android,high,JP,organic
u003916,2026-08-26,ios,mid,JP,tiktok_ads
u003917,2026-08-25,android,mid,TW,meta_ads
u003918,2026-09-06,ios,mid,KR,tiktok_ads
u003919,2026-08-31,android,mid,OTHER,google_ads
u003920,2026-08-29,android,mid,OTHER,cross_promo
u003921,2026-08-22,android,mid,US,meta_ads
u003922,2026-09-05,ios,mid,OTHER,organic
u003923,2026-08-25,android,low,US,tiktok_ads
u003924,2026-08-30,android,low,US,organic
u003925,2026-08-30,android,mid,KR,organic
u003926,2026-08-23,android,high,KR,google_ads
u003927,2026-08-22,ios,low,KR,organic
u003928,2026-09-04,android,low,KR,organic
u003929,2026-08-23,android,mid,KR,organic
u003930,2026-08-16,ios,high,US,organic
u003931,2026-09-01,android,low,KR,meta_ads
u003932,2026-09-05,android,low,US,meta_ads
u003933,2026-08-20,android,low,KR,google_ads
u003934,2026-09-03,android,mid,US,meta_ads
u003935,2026-08-31,ios,mid,KR,organic
u003936,2026-09-05,ios,mid,KR,meta_ads
u003937,2026-09-01,android,high,KR,google_ads
u003938,2026-08-30,android,mid,KR,tiktok_ads
u003939,2026-08-17,android,low,US,tiktok_ads
u003940,2026-09-03,ios,mid,JP,cross_promo
u003941,2026-08-23,ios,high,KR,meta_ads
u003942,2026-08-21,android,high,OTHER,organic
u003943,2026-08-24,android,mid,OTHER,meta_ads
u003944,2026-08-29,android,low,KR,cross_promo
u003945,2026-08-19,android,mid,JP,meta_ads
u003946,2026-08-20,android,mid,OTHER,google_ads
u003947,2026-08-28,android,low,JP,cross_promo
u003948,2026-08-16,android,mid,TW,google_ads
u003949,2026-08-21,android,mid,KR,meta_ads
u003950,2026-08-17,ios,mid,KR,meta_ads
u003951,2026-08-16,android,low,KR,meta_ads
u003952,2026-08-26,android,low,TW,meta_ads
u003953,2026-08-20,android,low,JP,organic
u003954,2026-09-01,ios,high,KR,cross_promo
u003955,2026-08-28,ios,high,JP,google_ads
u003956,2026-08-30,android,high,US,organic
u003957,2026-09-05,ios,high,OTHER,cross_promo
u003958,2026-08-21,ios,high,TW,meta_ads
u003959,2026-08-23,ios,mid,KR,meta_ads
u003960,2026-08-24,android,mid,KR,organic
u003961,2026-09-01,android,low,KR,organic
u003962,2026-08-20,android,high,KR,google_ads
u003963,2026-08-25,android,low,KR,organic
u003964,2026-08-30,ios,mid,JP,cross_promo
u003965,2026-08-24,ios,high,JP,organic
u003966,2026-09-04,android,mid,KR,organic
u003967,2026-09-02,android,low,KR,cross_promo
u003968,2026-08-23,android,high,US,tiktok_ads
u003969,2026-08-18,android,low,KR,organic
u003970,2026-08-23,ios,high,KR,tiktok_ads
u003971,2026-09-03,android,mid,OTHER,google_ads
u003972,2026-08-26,android,mid,KR,meta_ads
u003973,2026-08-23,ios,mid,KR,cross_promo
u003974,2026-08-18,ios,high,KR,organic
u003975,2026-08-30,ios,mid,KR,meta_ads
u003976,2026-08-30,android,low,KR,meta_ads
u003977,2026-09-01,android,low,JP,organic
u003978,2026-08-22,android,mid,KR,google_ads
u003979,2026-09-03,android,low,JP,meta_ads
u003980,2026-08-16,android,mid,KR,google_ads
u003981,2026-08-17,android,low,TW,cross_promo
u003982,2026-08-27,android,mid,KR,meta_ads
u003983,2026-09-05,android,low,KR,meta_ads
u003984,2026-08-30,ios,high,KR,cross_promo
u003985,2026-08-30,android,low,US,google_ads
u003986,2026-08-19,android,high,OTHER,organic
u003987,2026-09-01,android,mid,KR,meta_ads
u003988,2026-09-05,ios,high,OTHER,organic
u003989,2026-08-31,android,mid,TW,tiktok_ads
u003990,2026-08-25,ios,high,JP,google_ads
u003991,2026-08-29,android,mid,US,organic
u003992,2026-08-29,android,mid,KR,organic
u003993,2026-09-04,android,low,OTHER,organic
u003994,2026-08-26,android,mid,TW,tiktok_ads
u003995,2026-08-27,android,mid,KR,tiktok_ads
u003996,2026-08-31,ios,high,US,organic
u003997,2026-08-28,ios,mid,US,organic
u003998,2026-08-31,android,mid,US,cross_promo
u003999,2026-09-05,android,mid,US,google_ads
u004000,2026-08-17,ios,high,US,tiktok_ads
u004001,2026-08-29,android,low,TW,cross_promo
u004002,2026-08-18,android,low,US,meta_ads
u004003,2026-08-29,ios,high,KR,organic
u004004,2026-08-25,ios,high,KR,meta_ads
u004005,2026-08-17,android,high,US,tiktok_ads
u004006,2026-09-01,android,mid,TW,cross_promo
u004007,2026-09-05,android,mid,KR,organic
u004008,2026-08-31,android,mid,OTHER,tiktok_ads
u004009,2026-08-27,android,low,KR,tiktok_ads
u004010,2026-08-28,ios,high,KR,cross_promo
u004011,2026-08-23,ios,high,KR,organic
u004012,2026-08-25,ios,high,KR,meta_ads
u004013,2026-09-05,ios,low,TW,tiktok_ads
u004014,2026-08-27,android,low,KR,organic
u004015,2026-08-29,android,high,KR,google_ads
u004016,2026-09-03,android,mid,JP,organic
u004017,2026-08-24,android,high,KR,meta_ads
u004018,2026-08-21,ios,low,KR,tiktok_ads
u004019,2026-09-04,android,low,KR,google_ads
u004020,2026-09-03,android,mid,KR,google_ads
u004021,2026-08-24,ios,mid,US,tiktok_ads
u004022,2026-08-23,ios,mid,KR,organic
u004023,2026-08-16,android,low,TW,tiktok_ads
u004024,2026-08-29,android,mid,KR,organic
u004025,2026-08-19,ios,mid,KR,organic
u004026,2026-09-02,ios,mid,KR,tiktok_ads
u004027,2026-08-31,android,mid,KR,organic
u004028,2026-08-30,ios,mid,TW,meta_ads
u004029,2026-08-25,ios,mid,US,google_ads
u004030,2026-08-23,android,low,KR,organic
u004031,2026-08-22,ios,mid,US,meta_ads
u004032,2026-09-03,ios,mid,KR,organic
u004033,2026-08-21,ios,mid,KR,google_ads
u004034,2026-09-04,android,high,TW,organic
u004035,2026-08-20,android,mid,KR,meta_ads
u004036,2026-08-25,android,low,US,google_ads
u004037,2026-08-27,android,mid,KR,google_ads
u004038,2026-08-15,ios,low,KR,cross_promo
u004039,2026-08-30,ios,mid,OTHER,organic
u004040,2026-08-24,android,low,JP,organic
u004041,2026-08-27,android,low,KR,organic
u004042,2026-08-25,android,mid,OTHER,meta_ads
u004043,2026-08-25,android,low,TW,organic
u004044,2026-09-02,ios,mid,US,tiktok_ads
u004045,2026-08-24,android,mid,KR,google_ads
u004046,2026-08-30,android,mid,KR,organic
u004047,2026-08-29,ios,mid,KR,meta_ads
u004048,2026-09-05,android,low,JP,meta_ads
u004049,2026-09-02,ios,high,KR,organic
u004050,2026-09-06,ios,high,KR,organic
u004051,2026-08-18,android,low,KR,tiktok_ads
u004052,2026-08-29,ios,mid,OTHER,organic
u004053,2026-09-05,ios,high,KR,google_ads
u004054,2026-08-30,android,high,US,meta_ads
u004055,2026-08-29,android,high,KR,meta_ads
u004056,2026-08-30,android,low,KR,meta_ads
u004057,2026-08-28,android,low,KR,organic
u004058,2026-08-26,android,mid,KR,meta_ads
u004059,2026-08-30,android,high,KR,organic
u004060,2026-08-27,android,mid,KR,organic
u004061,2026-09-04,android,low,JP,tiktok_ads
u004062,2026-08-29,android,low,JP,google_ads
u004063,2026-09-03,android,mid,KR,tiktok_ads
u004064,2026-08-19,ios,mid,KR,organic
u004065,2026-08-24,android,low,KR,tiktok_ads
u004066,2026-08-17,android,high,KR,google_ads
u004067,2026-08-16,android,mid,JP,organic
u004068,2026-09-02,android,mid,KR,meta_ads
u004069,2026-08-30,ios,high,JP,organic
u004070,2026-08-29,ios,mid,KR,organic
u004071,2026-08-16,ios,high,KR,cross_promo
u004072,2026-08-15,ios,high,KR,tiktok_ads
u004073,2026-08-19,ios,low,KR,google_ads
u004074,2026-08-29,ios,low,OTHER,meta_ads
u004075,2026-09-04,android,mid,KR,google_ads
u004076,2026-08-23,android,mid,KR,organic
u004077,2026-08-25,ios,high,JP,organic
u004078,2026-08-26,ios,high,KR,tiktok_ads
u004079,2026-09-02,android,low,US,google_ads
u004080,2026-08-22,ios,low,US,cross_promo
u004081,2026-08-25,android,low,KR,meta_ads
u004082,2026-09-02,ios,mid,KR,tiktok_ads
u004083,2026-08-27,android,mid,KR,organic
u004084,2026-08-31,android,mid,US,meta_ads
u004085,2026-09-05,android,mid,JP,organic
u004086,2026-08-27,android,low,KR,organic
u004087,2026-09-04,ios,high,US,meta_ads
u004088,2026-08-15,ios,mid,KR,organic
u004089,2026-09-05,android,low,KR,tiktok_ads
u004090,2026-09-04,android,low,JP,meta_ads
u004091,2026-08-20,android,low,KR,organic
u004092,2026-08-29,android,low,OTHER,meta_ads
u004093,2026-08-17,android,low,JP,cross_promo
u004094,2026-08-24,android,high,KR,meta_ads
u004095,2026-08-30,android,mid,OTHER,meta_ads
u004096,2026-08-28,ios,low,JP,organic
u004097,2026-08-15,android,mid,KR,organic
u004098,2026-09-04,ios,mid,KR,tiktok_ads
u004099,2026-08-23,ios,high,US,meta_ads
u004100,2026-09-01,android,mid,KR,tiktok_ads
u004101,2026-08-25,ios,mid,KR,meta_ads
u004102,2026-08-18,android,low,TW,meta_ads
u004103,2026-08-21,android,mid,KR,organic
u004104,2026-09-02,ios,mid,KR,meta_ads
u004105,2026-08-28,ios,high,KR,google_ads
u004106,2026-09-04,android,low,KR,organic
u004107,2026-09-01,android,low,KR,tiktok_ads
u004108,2026-08-26,ios,mid,KR,organic
u004109,2026-08-28,android,mid,KR,google_ads
u004110,2026-09-04,ios,high,KR,tiktok_ads
u004111,2026-08-29,ios,mid,OTHER,organic
u004112,2026-09-04,android,mid,JP,organic
u004113,2026-08-31,ios,low,US,organic
u004114,2026-09-04,ios,mid,KR,organic
u004115,2026-08-22,android,high,US,meta_ads
u004116,2026-09-05,ios,high,KR,google_ads
u004117,2026-08-18,android,low,KR,google_ads
u004118,2026-08-17,ios,high,US,meta_ads
u004119,2026-08-21,ios,high,KR,meta_ads
u004120,2026-08-27,android,mid,US,organic
u004121,2026-08-21,android,high,US,organic
u004122,2026-08-30,android,mid,KR,google_ads
u004123,2026-08-20,ios,high,OTHER,google_ads
u004124,2026-08-23,ios,high,KR,meta_ads
u004125,2026-08-31,android,mid,KR,google_ads
u004126,2026-08-21,android,mid,JP,meta_ads
u004127,2026-08-29,android,high,OTHER,organic
u004128,2026-08-18,android,mid,OTHER,meta_ads
u004129,2026-08-25,ios,mid,US,organic
u004130,2026-08-17,android,low,KR,tiktok_ads
u004131,2026-08-22,ios,mid,TW,google_ads
u004132,2026-08-29,android,low,KR,tiktok_ads
u004133,2026-09-06,android,low,KR,tiktok_ads
u004134,2026-08-29,android,mid,US,tiktok_ads
u004135,2026-08-22,ios,high,US,meta_ads
u004136,2026-08-16,android,mid,KR,meta_ads
u004137,2026-09-06,ios,high,TW,meta_ads
u004138,2026-08-16,android,low,KR,organic
u004139,2026-08-25,android,low,OTHER,google_ads
u004140,2026-08-21,ios,mid,JP,google_ads
u004141,2026-08-31,ios,high,KR,cross_promo
u004142,2026-09-06,android,mid,KR,google_ads
u004143,2026-09-01,ios,mid,KR,tiktok_ads
u004144,2026-08-19,android,low,KR,organic
u004145,2026-09-01,ios,mid,KR,meta_ads
u004146,2026-08-23,android,mid,KR,google_ads
u004147,2026-08-30,android,high,KR,organic
u004148,2026-08-28,ios,mid,KR,organic
u004149,2026-08-29,ios,high,OTHER,organic
u004150,2026-09-02,ios,high,KR,meta_ads
u004151,2026-08-17,android,mid,KR,organic
u004152,2026-08-29,ios,high,KR,meta_ads
u004153,2026-08-25,ios,high,US,meta_ads
u004154,2026-08-27,android,high,JP,organic
u004155,2026-08-18,android,low,KR,google_ads
u004156,2026-09-02,ios,mid,JP,google_ads
u004157,2026-09-01,ios,high,KR,organic
u004158,2026-08-23,android,low,TW,organic
u004159,2026-08-21,android,high,OTHER,tiktok_ads
u004160,2026-08-20,android,high,KR,organic
u004161,2026-08-18,android,low,US,organic
u004162,2026-08-15,ios,mid,KR,tiktok_ads
u004163,2026-08-15,ios,high,KR,google_ads
u004164,2026-08-27,android,high,US,tiktok_ads
u004165,2026-08-29,ios,high,OTHER,meta_ads
u004166,2026-08-31,android,mid,KR,organic
u004167,2026-08-29,android,mid,KR,organic
u004168,2026-08-25,android,low,TW,tiktok_ads
u004169,2026-08-18,ios,low,JP,tiktok_ads
u004170,2026-08-28,ios,high,US,google_ads
u004171,2026-08-27,android,mid,KR,tiktok_ads
u004172,2026-08-30,android,mid,KR,google_ads
u004173,2026-09-06,android,high,US,google_ads
u004174,2026-09-01,android,high,TW,meta_ads
u004175,2026-08-30,ios,mid,KR,tiktok_ads
u004176,2026-09-05,android,high,JP,google_ads
u004177,2026-09-06,android,mid,JP,google_ads
u004178,2026-09-05,ios,high,KR,google_ads
u004179,2026-08-25,ios,high,JP,organic
u004180,2026-08-17,android,high,KR,google_ads
u004181,2026-09-03,ios,high,KR,organic
u004182,2026-09-06,android,low,KR,meta_ads
u004183,2026-08-27,ios,mid,OTHER,cross_promo
u004184,2026-08-21,android,high,KR,meta_ads
u004185,2026-08-15,android,mid,JP,meta_ads
u004186,2026-08-18,android,high,KR,tiktok_ads
u004187,2026-08-22,android,mid,KR,google_ads
u004188,2026-08-24,android,mid,JP,google_ads
u004189,2026-08-27,android,mid,TW,tiktok_ads
u004190,2026-08-15,ios,mid,KR,meta_ads
u004191,2026-08-28,android,low,KR,organic
u004192,2026-08-26,ios,mid,JP,organic
u004193,2026-08-15,android,mid,KR,tiktok_ads
u004194,2026-08-24,ios,high,KR,cross_promo
u004195,2026-08-21,android,low,US,organic
u004196,2026-08-28,android,mid,KR,meta_ads
u004197,2026-08-30,ios,high,KR,google_ads
u004198,2026-08-30,android,high,KR,google_ads
u004199,2026-08-27,android,low,KR,organic
u004200,2026-08-22,ios,mid,KR,google_ads
u004201,2026-08-23,android,low,TW,tiktok_ads
u004202,2026-09-05,android,low,JP,meta_ads
u004203,2026-08-21,android,mid,KR,google_ads
u004204,2026-08-22,ios,high,TW,organic
u004205,2026-08-22,ios,high,KR,organic
u004206,2026-08-15,android,mid,KR,tiktok_ads
u004207,2026-08-21,android,low,TW,cross_promo
u004208,2026-08-15,android,mid,KR,organic
u004209,2026-08-31,android,low,KR,meta_ads
u004210,2026-08-29,ios,mid,KR,organic
u004211,2026-08-18,android,low,KR,organic
u004212,2026-08-29,android,high,US,organic
u004213,2026-09-01,ios,high,KR,organic
u004214,2026-08-30,android,low,JP,organic
u004215,2026-09-05,ios,high,KR,meta_ads
u004216,2026-08-20,ios,low,KR,cross_promo
u004217,2026-09-02,android,low,JP,organic
u004218,2026-08-22,android,low,KR,google_ads
u004219,2026-08-29,ios,high,KR,organic
u004220,2026-09-05,android,high,US,tiktok_ads
u004221,2026-08-24,ios,low,KR,cross_promo
u004222,2026-08-30,android,low,KR,tiktok_ads
u004223,2026-08-24,ios,mid,US,tiktok_ads
u004224,2026-08-15,android,high,OTHER,google_ads
u004225,2026-08-22,android,low,OTHER,organic
u004226,2026-08-17,android,low,JP,organic
u004227,2026-08-26,ios,high,KR,organic
u004228,2026-09-03,ios,mid,OTHER,meta_ads
u004229,2026-08-27,android,low,KR,meta_ads
u004230,2026-09-02,ios,high,KR,tiktok_ads
u004231,2026-08-19,android,mid,KR,organic
u004232,2026-08-26,ios,low,KR,tiktok_ads
u004233,2026-09-02,android,low,KR,meta_ads
u004234,2026-08-26,ios,mid,KR,meta_ads
u004235,2026-08-31,ios,low,JP,meta_ads
u004236,2026-08-15,android,low,TW,organic
u004237,2026-08-22,ios,mid,KR,organic
u004238,2026-08-20,ios,high,JP,google_ads
u004239,2026-08-27,ios,high,KR,meta_ads
u004240,2026-08-31,ios,mid,TW,meta_ads
u004241,2026-09-05,android,low,US,organic
u004242,2026-08-15,android,high,KR,organic
u004243,2026-08-30,ios,high,US,organic
u004244,2026-08-16,android,high,KR,organic
u004245,2026-08-21,android,low,JP,organic
u004246,2026-08-28,ios,mid,OTHER,meta_ads
u004247,2026-08-19,ios,mid,KR,tiktok_ads
u004248,2026-09-01,ios,mid,KR,organic
u004249,2026-08-22,android,low,US,tiktok_ads
u004250,2026-08-24,ios,low,KR,meta_ads
u004251,2026-09-02,ios,high,OTHER,meta_ads
u004252,2026-08-26,android,low,US,organic
u004253,2026-08-25,ios,high,KR,meta_ads
u004254,2026-08-16,android,high,US,tiktok_ads
u004255,2026-09-05,android,low,KR,organic
