attempt_id,user_id,session_id,level_id,result,duration_sec,boosters_used,ts
a000075864,u002794,s00017762,46,fail,158,0,2026-08-26 18:10:44
a000075865,u002794,s00017763,46,clear,180,0,2026-08-26 15:41:29
a000075866,u002794,s00017763,47,fail,92,0,2026-08-26 15:43:26
a000075867,u002794,s00017763,47,fail,160,0,2026-08-26 15:44:46
a000075868,u002794,s00017764,47,fail,88,0,2026-08-26 18:14:31
a000075869,u002794,s00017764,47,clear,57,0,2026-08-26 18:16:59
a000075870,u002794,s00017764,48,fail,49,0,2026-08-26 18:18:06
a000075871,u002794,s00017764,48,fail,152,0,2026-08-26 18:20:43
a000075872,u002794,s00017764,48,clear,136,0,2026-08-26 18:22:42
a000075873,u002794,s00017764,49,fail,73,0,2026-08-26 18:25:13
a000075874,u002794,s00017764,49,fail,168,0,2026-08-26 18:27:00
a000075875,u002795,s00017765,1,clear,158,0,2026-08-20 22:13:48
a000075876,u002795,s00017765,2,clear,73,0,2026-08-20 22:15:41
a000075877,u002795,s00017765,3,clear,119,0,2026-08-20 22:17:14
a000075878,u002795,s00017765,4,clear,138,0,2026-08-20 22:18:01
a000075879,u002795,s00017765,5,clear,104,0,2026-08-20 22:20:34
a000075880,u002795,s00017765,6,clear,168,0,2026-08-20 22:22:51
a000075881,u002796,s00017766,1,fail,120,0,2026-09-03 19:31:58
a000075882,u002796,s00017766,1,clear,37,0,2026-09-03 19:33:11
a000075883,u002796,s00017766,2,clear,48,0,2026-09-03 19:35:02
a000075884,u002796,s00017766,3,clear,123,0,2026-09-03 19:37:04
a000075885,u002796,s00017766,4,fail,156,0,2026-09-03 19:39:38
a000075886,u002797,s00017767,1,clear,52,0,2026-08-18 10:10:18
a000075887,u002797,s00017767,2,fail,76,0,2026-08-18 10:12:24
a000075888,u002797,s00017767,2,clear,54,0,2026-08-18 10:13:26
a000075889,u002797,s00017767,3,clear,171,0,2026-08-18 10:15:17
a000075890,u002797,s00017768,4,clear,151,0,2026-08-18 10:38:14
a000075891,u002797,s00017768,5,clear,35,0,2026-08-18 10:40:32
a000075892,u002797,s00017768,6,clear,85,0,2026-08-18 10:42:50
a000075893,u002797,s00017769,7,clear,92,0,2026-08-18 12:07:38
a000075894,u002797,s00017769,8,clear,164,0,2026-08-18 12:09:42
a000075895,u002798,s00017770,1,clear,125,0,2026-08-21 22:47:33
a000075896,u002799,s00017771,1,clear,124,0,2026-08-21 16:15:11
a000075897,u002799,s00017771,2,clear,57,0,2026-08-21 16:16:18
a000075898,u002799,s00017771,3,fail,42,0,2026-08-21 16:17:20
a000075899,u002799,s00017771,3,fail,154,0,2026-08-21 16:18:43
a000075900,u002799,s00017771,3,clear,97,0,2026-08-21 16:20:51
a000075901,u002799,s00017771,4,clear,139,0,2026-08-21 16:22:26
a000075902,u002799,s00017772,5,clear,115,0,2026-08-22 03:14:05
a000075903,u002799,s00017772,6,clear,89,0,2026-08-22 03:15:30
a000075904,u002799,s00017772,7,clear,118,0,2026-08-22 03:16:24
a000075905,u002799,s00017772,8,fail,126,0,2026-08-22 03:17:52
a000075906,u002799,s00017772,8,clear,162,0,2026-08-22 03:19:47
a000075907,u002799,s00017772,9,fail,159,0,2026-08-22 03:21:53
a000075908,u002800,s00017773,1,clear,98,0,2026-09-06 16:24:25
a000075909,u002800,s00017773,2,clear,140,0,2026-09-06 16:25:56
a000075910,u002800,s00017773,3,fail,85,0,2026-09-06 16:27:17
a000075911,u002800,s00017773,3,clear,151,0,2026-09-06 16:29:54
a000075912,u002800,s00017773,4,clear,134,0,2026-09-06 16:32:23
a000075913,u002800,s00017773,5,clear,154,0,2026-09-06 16:34:14
a000075914,u002800,s00017774,6,clear,92,0,2026-09-06 21:33:14
a000075915,u002800,s00017775,7,clear,137,0,2026-09-07 00:39:00
a000075916,u002800,s00017775,8,fail,90,0,2026-09-07 00:41:32
a000075917,u002800,s00017775,8,clear,42,0,2026-09-07 00:42:34
a000075918,u002800,s00017775,9,clear,124,0,2026-09-07 00:43:38
a000075919,u002800,s00017775,10,fail,171,0,2026-09-07 00:46:11
a000075920,u002800,s00017775,10,clear,75,0,2026-09-07 00:47:03
a000075921,u002801,s00017776,1,clear,72,0,2026-08-19 13:42:25
a000075922,u002801,s00017776,2,clear,116,0,2026-08-19 13:44:17
a000075923,u002801,s00017776,3,fail,83,0,2026-08-19 13:45:31
a000075924,u002801,s00017776,3,fail,147,0,2026-08-19 13:48:00
a000075925,u002801,s00017777,3,clear,167,0,2026-08-19 18:37:10
a000075926,u002801,s00017777,4,fail,82,0,2026-08-19 18:39:47
a000075927,u002802,s00017778,1,fail,120,0,2026-08-23 18:10:23
a000075928,u002802,s00017779,1,clear,85,0,2026-08-23 23:21:17
a000075929,u002802,s00017779,2,clear,122,0,2026-08-23 23:23:21
a000075930,u002802,s00017780,3,clear,158,0,2026-08-24 02:16:49
a000075931,u002803,s00017781,1,clear,70,0,2026-08-20 20:17:59
a000075932,u002803,s00017781,2,clear,102,0,2026-08-20 20:20:00
a000075933,u002803,s00017781,3,clear,106,0,2026-08-20 20:22:05
a000075934,u002803,s00017781,4,fail,129,0,2026-08-20 20:24:34
a000075935,u002803,s00017781,4,clear,156,0,2026-08-20 20:26:29
a000075936,u002803,s00017781,5,clear,97,0,2026-08-20 20:28:23
a000075937,u002804,s00017782,1,clear,102,0,2026-08-28 13:59:59
a000075938,u002804,s00017782,2,clear,113,0,2026-08-28 14:01:38
a000075939,u002804,s00017782,3,clear,161,0,2026-08-28 14:04:14
a000075940,u002804,s00017782,4,clear,70,0,2026-08-28 14:06:10
a000075941,u002805,s00017783,1,clear,111,0,2026-08-25 19:41:16
a000075942,u002805,s00017783,2,clear,66,0,2026-08-25 19:42:41
a000075943,u002805,s00017783,3,clear,68,0,2026-08-25 19:43:48
a000075944,u002805,s00017784,4,clear,93,0,2026-08-25 21:35:39
a000075945,u002805,s00017784,5,fail,134,0,2026-08-25 21:36:30
a000075946,u002805,s00017784,5,fail,128,0,2026-08-25 21:37:34
a000075947,u002805,s00017785,5,clear,164,0,2026-08-26 03:43:28
a000075948,u002805,s00017785,6,clear,158,0,2026-08-26 03:45:06
a000075949,u002805,s00017785,7,fail,87,0,2026-08-26 03:47:31
a000075950,u002805,s00017786,7,fail,143,0,2026-08-26 19:06:09
a000075951,u002805,s00017786,7,clear,115,0,2026-08-26 19:06:56
a000075952,u002805,s00017786,8,clear,72,0,2026-08-26 19:09:18
a000075953,u002805,s00017786,9,clear,122,0,2026-08-26 19:10:34
a000075954,u002805,s00017787,10,fail,126,0,2026-08-27 07:00:26
a000075955,u002805,s00017787,10,clear,180,0,2026-08-27 07:02:33
a000075956,u002805,s00017787,11,clear,176,0,2026-08-27 07:03:22
a000075957,u002805,s00017788,12,clear,149,0,2026-08-27 19:03:27
a000075958,u002805,s00017788,13,fail,162,0,2026-08-27 19:04:22
a000075959,u002805,s00017788,13,clear,46,0,2026-08-27 19:06:04
a000075960,u002805,s00017788,14,fail,63,0,2026-08-27 19:06:53
a000075961,u002805,s00017789,14,fail,164,0,2026-08-28 19:33:14
a000075962,u002805,s00017789,14,clear,115,0,2026-08-28 19:34:47
a000075963,u002805,s00017789,15,clear,61,0,2026-08-28 19:36:11
a000075964,u002805,s00017790,16,fail,128,0,2026-08-29 19:22:07
a000075965,u002805,s00017790,16,clear,139,0,2026-08-29 19:23:24
a000075966,u002805,s00017791,17,clear,97,0,2026-08-29 19:23:55
a000075967,u002805,s00017792,18,clear,58,0,2026-08-30 19:35:17
a000075968,u002805,s00017793,19,clear,155,0,2026-08-30 19:21:46
a000075969,u002805,s00017793,20,fail,107,0,2026-08-30 19:23:56
a000075970,u002805,s00017793,20,clear,158,0,2026-08-30 19:26:05
a000075971,u002805,s00017794,21,fail,135,0,2026-08-31 00:19:56
a000075972,u002805,s00017794,21,clear,95,0,2026-08-31 00:21:16
a000075973,u002805,s00017795,22,fail,65,0,2026-08-31 19:16:43
a000075974,u002805,s00017796,22,clear,91,0,2026-09-01 19:48:38
a000075975,u002805,s00017796,23,fail,108,0,2026-09-01 19:50:42
a000075976,u002805,s00017796,23,fail,115,0,2026-09-01 19:51:37
a000075977,u002805,s00017796,23,fail,139,1,2026-09-01 19:53:38
a000075978,u002805,s00017797,23,fail,113,0,2026-09-02 19:42:40
a000075979,u002805,s00017797,23,clear,94,0,2026-09-02 19:44:16
a000075980,u002805,s00017798,24,fail,67,0,2026-09-03 19:51:55
a000075981,u002805,s00017798,24,fail,52,0,2026-09-03 19:54:08
a000075982,u002805,s00017798,24,clear,75,0,2026-09-03 19:55:23
a000075983,u002805,s00017798,25,fail,128,0,2026-09-03 19:56:30
a000075984,u002805,s00017799,25,clear,151,0,2026-09-04 03:32:58
a000075985,u002805,s00017799,26,fail,85,0,2026-09-04 03:35:10
a000075986,u002805,s00017799,26,fail,87,0,2026-09-04 03:36:50
a000075987,u002805,s00017800,26,fail,106,0,2026-09-04 06:31:16
a000075988,u002805,s00017800,26,clear,77,0,2026-09-04 06:32:12
a000075989,u002805,s00017800,27,clear,162,0,2026-09-04 06:33:57
a000075990,u002805,s00017800,28,clear,68,0,2026-09-04 06:35:12
a000075991,u002805,s00017801,29,fail,79,0,2026-09-04 19:16:35
a000075992,u002805,s00017801,29,clear,82,0,2026-09-04 19:18:43
a000075993,u002805,s00017801,30,clear,90,0,2026-09-04 19:20:38
a000075994,u002805,s00017802,31,clear,143,0,2026-09-04 21:52:50
a000075995,u002805,s00017803,32,fail,38,0,2026-09-05 19:30:38
a000075996,u002805,s00017804,32,clear,130,0,2026-09-06 00:54:00
a000075997,u002805,s00017805,33,fail,127,0,2026-09-06 19:10:50
a000075998,u002805,s00017805,33,fail,59,0,2026-09-06 19:12:32
a000075999,u002805,s00017805,33,clear,156,0,2026-09-06 19:14:24
a000076000,u002805,s00017806,34,clear,102,0,2026-09-06 19:12:21
a000076001,u002805,s00017807,35,fail,81,0,2026-09-07 00:28:13
a000076002,u002805,s00017807,35,clear,142,0,2026-09-07 00:30:30
a000076003,u002805,s00017807,36,clear,166,0,2026-09-07 00:32:45
a000076004,u002805,s00017808,37,clear,175,0,2026-09-07 19:18:49
a000076005,u002805,s00017808,38,fail,144,0,2026-09-07 19:19:57
a000076006,u002805,s00017809,38,fail,66,0,2026-09-07 19:54:52
a000076007,u002805,s00017809,38,fail,155,0,2026-09-07 19:56:18
a000076008,u002805,s00017809,38,fail,87,0,2026-09-07 19:58:37
a000076009,u002805,s00017810,38,fail,140,0,2026-09-08 19:19:55
a000076010,u002805,s00017810,38,clear,35,0,2026-09-08 19:21:19
a000076011,u002805,s00017810,39,fail,107,0,2026-09-08 19:22:26
a000076012,u002805,s00017810,39,clear,124,0,2026-09-08 19:23:34
a000076013,u002805,s00017810,40,clear,116,0,2026-09-08 19:25:27
a000076014,u002805,s00017811,41,fail,168,0,2026-09-09 06:39:21
a000076015,u002805,s00017811,41,clear,76,0,2026-09-09 06:41:21
a000076016,u002805,s00017812,42,fail,154,0,2026-09-09 19:25:16
a000076017,u002805,s00017813,42,fail,166,0,2026-09-10 19:04:51
a000076018,u002805,s00017813,42,fail,38,0,2026-09-10 19:06:33
a000076019,u002805,s00017813,42,fail,74,0,2026-09-10 19:07:41
a000076020,u002805,s00017813,42,fail,86,0,2026-09-10 19:10:15
a000076021,u002805,s00017814,42,clear,79,0,2026-09-10 19:56:24
a000076022,u002805,s00017814,43,clear,163,0,2026-09-10 19:58:11
a000076023,u002805,s00017815,44,fail,128,0,2026-09-11 19:35:39
a000076024,u002805,s00017815,44,clear,34,0,2026-09-11 19:37:53
a000076025,u002805,s00017815,45,fail,144,0,2026-09-11 19:39:55
a000076026,u002805,s00017815,45,fail,93,0,2026-09-11 19:41:29
a000076027,u002805,s00017816,45,fail,97,0,2026-09-12 06:49:13
a000076028,u002805,s00017816,45,clear,111,0,2026-09-12 06:51:41
a000076029,u002805,s00017816,46,fail,32,0,2026-09-12 06:52:30
a000076030,u002805,s00017816,46,fail,131,0,2026-09-12 06:53:34
a000076031,u002805,s00017817,46,fail,156,0,2026-09-11 19:21:26
a000076032,u002805,s00017818,46,fail,114,0,2026-09-12 19:39:21
a000076033,u002805,s00017818,46,fail,172,0,2026-09-12 19:41:38
a000076034,u002805,s00017819,46,fail,158,0,2026-09-12 21:02:05
a000076035,u002805,s00017820,46,fail,167,0,2026-09-12 21:36:35
a000076036,u002805,s00017820,46,fail,159,0,2026-09-12 21:39:06
a000076037,u002805,s00017821,46,fail,57,0,2026-09-13 19:15:34
a000076038,u002805,s00017821,46,clear,153,0,2026-09-13 19:17:47
a000076039,u002805,s00017822,47,clear,128,0,2026-09-13 21:50:30
a000076040,u002805,s00017822,48,fail,104,0,2026-09-13 21:51:49
a000076041,u002805,s00017822,48,fail,63,0,2026-09-13 21:52:34
a000076042,u002805,s00017822,48,clear,39,1,2026-09-13 21:54:42
a000076043,u002806,s00017823,1,clear,80,0,2026-09-01 09:50:39
a000076044,u002806,s00017823,2,clear,102,0,2026-09-01 09:51:46
a000076045,u002806,s00017823,3,clear,154,0,2026-09-01 09:54:04
a000076046,u002806,s00017823,4,fail,67,0,2026-09-01 09:55:03
a000076047,u002807,s00017824,1,clear,117,0,2026-09-01 17:57:29
a000076048,u002807,s00017824,2,clear,48,0,2026-09-01 17:58:53
a000076049,u002807,s00017824,3,fail,52,0,2026-09-01 18:00:52
a000076050,u002807,s00017824,3,clear,144,0,2026-09-01 18:02:30
a000076051,u002807,s00017824,4,clear,167,0,2026-09-01 18:03:39
a000076052,u002807,s00017824,5,clear,68,0,2026-09-01 18:06:01
a000076053,u002807,s00017824,6,clear,120,0,2026-09-01 18:07:19
a000076054,u002807,s00017825,7,clear,176,0,2026-09-02 04:58:11
a000076055,u002807,s00017825,8,fail,150,0,2026-09-02 05:00:30
a000076056,u002807,s00017825,8,clear,140,0,2026-09-02 05:01:27
a000076057,u002807,s00017825,9,clear,92,0,2026-09-02 05:02:16
a000076058,u002807,s00017825,10,clear,179,0,2026-09-02 05:03:36
a000076059,u002807,s00017825,11,fail,170,0,2026-09-02 05:04:22
a000076060,u002807,s00017826,11,clear,157,0,2026-09-02 04:30:25
a000076061,u002807,s00017826,12,fail,127,0,2026-09-02 04:32:47
a000076062,u002807,s00017826,12,clear,66,0,2026-09-02 04:34:58
a000076063,u002807,s00017826,13,fail,158,0,2026-09-02 04:35:52
a000076064,u002807,s00017826,13,clear,116,0,2026-09-02 04:38:10
a000076065,u002807,s00017826,14,clear,132,0,2026-09-02 04:39:35
a000076066,u002807,s00017827,15,clear,91,0,2026-09-01 19:22:23
a000076067,u002807,s00017827,16,fail,33,0,2026-09-01 19:25:03
a000076068,u002807,s00017827,16,clear,150,0,2026-09-01 19:26:01
a000076069,u002807,s00017827,17,clear,77,0,2026-09-01 19:27:34
a000076070,u002807,s00017827,18,fail,59,0,2026-09-01 19:28:30
a000076071,u002807,s00017827,18,fail,66,0,2026-09-01 19:29:59
a000076072,u002807,s00017827,18,fail,66,0,2026-09-01 19:31:27
a000076073,u002807,s00017827,18,clear,120,0,2026-09-01 19:33:06
a000076074,u002808,s00017828,1,clear,157,0,2026-08-25 20:51:17
a000076075,u002808,s00017828,2,clear,141,0,2026-08-25 20:52:14
a000076076,u002808,s00017828,3,clear,139,0,2026-08-25 20:54:33
a000076077,u002808,s00017828,4,clear,55,0,2026-08-25 20:57:11
a000076078,u002808,s00017828,5,clear,68,0,2026-08-25 20:58:10
a000076079,u002808,s00017828,6,clear,49,0,2026-08-25 21:00:14
a000076080,u002808,s00017828,7,clear,52,0,2026-08-25 21:02:40
a000076081,u002809,s00017829,1,clear,110,0,2026-08-22 22:08:34
a000076082,u002809,s00017829,2,clear,58,0,2026-08-22 22:09:25
a000076083,u002809,s00017829,3,clear,174,0,2026-08-22 22:11:29
a000076084,u002809,s00017829,4,clear,150,0,2026-08-22 22:13:44
a000076085,u002809,s00017829,5,clear,151,0,2026-08-22 22:15:49
a000076086,u002809,s00017830,6,fail,147,0,2026-08-22 22:04:35
a000076087,u002809,s00017830,6,clear,64,0,2026-08-22 22:05:21
a000076088,u002809,s00017830,7,clear,77,0,2026-08-22 22:07:12
a000076089,u002809,s00017830,8,clear,80,0,2026-08-22 22:08:50
a000076090,u002809,s00017831,9,clear,85,0,2026-08-23 03:13:22
a000076091,u002809,s00017831,10,clear,71,0,2026-08-23 03:15:17
a000076092,u002810,s00017832,1,fail,64,0,2026-08-24 10:23:31
a000076093,u002810,s00017832,1,fail,130,0,2026-08-24 10:24:27
a000076094,u002810,s00017832,1,clear,120,0,2026-08-24 10:27:01
a000076095,u002810,s00017832,2,clear,94,0,2026-08-24 10:28:50
a000076096,u002810,s00017832,3,clear,67,0,2026-08-24 10:31:26
a000076097,u002811,s00017833,1,clear,122,0,2026-09-04 12:11:20
a000076098,u002812,s00017834,1,clear,143,0,2026-09-05 15:44:41
a000076099,u002812,s00017834,2,clear,67,0,2026-09-05 15:45:34
a000076100,u002812,s00017835,3,clear,94,0,2026-09-05 15:41:59
a000076101,u002813,s00017836,1,clear,86,0,2026-09-04 12:16:20
a000076102,u002813,s00017836,2,clear,172,0,2026-09-04 12:17:35
a000076103,u002813,s00017836,3,clear,170,0,2026-09-04 12:19:35
a000076104,u002813,s00017836,4,clear,171,0,2026-09-04 12:21:06
a000076105,u002813,s00017836,5,fail,140,0,2026-09-04 12:23:01
a000076106,u002813,s00017837,5,clear,130,0,2026-09-04 20:12:20
a000076107,u002813,s00017837,6,clear,113,0,2026-09-04 20:14:05
a000076108,u002813,s00017837,7,clear,178,0,2026-09-04 20:16:06
a000076109,u002813,s00017837,8,clear,66,0,2026-09-04 20:17:34
a000076110,u002813,s00017838,9,clear,154,0,2026-09-04 14:16:21
a000076111,u002813,s00017838,10,fail,139,0,2026-09-04 14:17:50
a000076112,u002813,s00017838,10,fail,49,0,2026-09-04 14:19:45
a000076113,u002813,s00017838,10,clear,114,0,2026-09-04 14:21:53
a000076114,u002813,s00017838,11,clear,56,0,2026-09-04 14:23:34
a000076115,u002814,s00017839,1,clear,115,0,2026-08-30 14:24:09
a000076116,u002814,s00017839,2,clear,153,0,2026-08-30 14:26:44
a000076117,u002814,s00017839,3,clear,113,0,2026-08-30 14:28:19
a000076118,u002814,s00017839,4,clear,77,0,2026-08-30 14:30:43
a000076119,u002814,s00017839,5,clear,71,0,2026-08-30 14:32:40
a000076120,u002814,s00017839,6,fail,137,0,2026-08-30 14:34:17
a000076121,u002814,s00017839,6,clear,175,0,2026-08-30 14:35:40
a000076122,u002814,s00017840,7,fail,49,0,2026-08-30 16:44:48
a000076123,u002814,s00017840,7,clear,45,0,2026-08-30 16:46:55
a000076124,u002814,s00017840,8,fail,138,0,2026-08-30 16:48:56
a000076125,u002814,s00017840,8,fail,102,0,2026-08-30 16:51:06
a000076126,u002814,s00017840,8,fail,131,0,2026-08-30 16:53:36
a000076127,u002814,s00017840,8,clear,44,1,2026-08-30 16:55:01
a000076128,u002814,s00017840,9,clear,88,0,2026-08-30 16:55:59
a000076129,u002815,s00017841,1,clear,166,0,2026-08-24 21:10:14
a000076130,u002815,s00017841,2,clear,108,0,2026-08-24 21:11:09
a000076131,u002815,s00017841,3,clear,173,0,2026-08-24 21:13:30
a000076132,u002815,s00017841,4,clear,60,0,2026-08-24 21:15:34
a000076133,u002815,s00017841,5,clear,71,0,2026-08-24 21:17:07
a000076134,u002815,s00017842,6,clear,94,0,2026-08-25 05:06:15
a000076135,u002815,s00017842,7,clear,138,0,2026-08-25 05:07:28
a000076136,u002815,s00017842,8,clear,110,0,2026-08-25 05:09:32
a000076137,u002815,s00017842,9,fail,149,0,2026-08-25 05:11:38
a000076138,u002815,s00017842,9,clear,151,0,2026-08-25 05:13:59
a000076139,u002815,s00017842,10,clear,151,0,2026-08-25 05:15:52
a000076140,u002815,s00017842,11,fail,117,0,2026-08-25 05:18:01
a000076141,u002816,s00017843,1,clear,119,0,2026-08-15 22:27:54
a000076142,u002816,s00017844,2,clear,61,0,2026-08-16 22:42:44
a000076143,u002816,s00017844,3,fail,82,0,2026-08-16 22:44:49
a000076144,u002816,s00017844,3,clear,174,0,2026-08-16 22:47:20
a000076145,u002816,s00017844,4,clear,117,0,2026-08-16 22:49:31
a000076146,u002816,s00017845,5,clear,168,0,2026-08-17 06:02:52
a000076147,u002816,s00017845,6,clear,42,0,2026-08-17 06:04:00
a000076148,u002816,s00017845,7,clear,155,0,2026-08-17 06:06:06
a000076149,u002816,s00017845,8,clear,176,0,2026-08-17 06:07:23
a000076150,u002816,s00017845,9,clear,109,0,2026-08-17 06:09:54
a000076151,u002817,s00017846,1,clear,96,0,2026-08-25 21:39:18
a000076152,u002817,s00017846,2,clear,84,0,2026-08-25 21:40:52
a000076153,u002817,s00017846,3,clear,81,0,2026-08-25 21:42:05
a000076154,u002817,s00017846,4,clear,152,0,2026-08-25 21:44:39
a000076155,u002817,s00017846,5,clear,80,0,2026-08-25 21:46:56
a000076156,u002817,s00017846,6,fail,63,0,2026-08-25 21:48:18
a000076157,u002817,s00017846,6,clear,114,0,2026-08-25 21:50:03
a000076158,u002817,s00017846,7,clear,53,0,2026-08-25 21:52:19
a000076159,u002817,s00017846,8,clear,81,0,2026-08-25 21:54:03
a000076160,u002817,s00017846,9,fail,158,0,2026-08-25 21:56:13
a000076161,u002818,s00017847,1,clear,102,0,2026-08-27 13:56:08
a000076162,u002818,s00017847,2,clear,89,0,2026-08-27 13:57:44
a000076163,u002818,s00017847,3,fail,146,0,2026-08-27 14:00:01
a000076164,u002818,s00017847,3,clear,55,0,2026-08-27 14:02:24
a000076165,u002818,s00017847,4,clear,173,0,2026-08-27 14:04:37
a000076166,u002818,s00017847,5,clear,60,0,2026-08-27 14:05:29
a000076167,u002819,s00017848,1,clear,33,0,2026-08-20 19:34:49
a000076168,u002819,s00017848,2,clear,93,0,2026-08-20 19:36:28
a000076169,u002819,s00017849,3,fail,44,0,2026-08-21 19:46:41
a000076170,u002819,s00017849,3,fail,84,0,2026-08-21 19:48:42
a000076171,u002819,s00017849,3,clear,38,1,2026-08-21 19:51:12
a000076172,u002819,s00017849,4,clear,142,0,2026-08-21 19:53:03
a000076173,u002819,s00017850,5,clear,66,0,2026-08-22 03:58:26
a000076174,u002819,s00017850,6,clear,39,0,2026-08-22 04:01:06
a000076175,u002820,s00017851,1,fail,84,0,2026-08-22 17:16:59
a000076176,u002820,s00017851,1,clear,140,0,2026-08-22 17:17:57
a000076177,u002820,s00017851,2,clear,152,0,2026-08-22 17:18:53
a000076178,u002820,s00017851,3,fail,132,0,2026-08-22 17:19:59
a000076179,u002820,s00017852,3,clear,87,0,2026-08-22 19:28:48
a000076180,u002820,s00017852,4,clear,114,0,2026-08-22 19:30:04
a000076181,u002820,s00017852,5,clear,148,0,2026-08-22 19:32:22
a000076182,u002820,s00017852,6,clear,79,0,2026-08-22 19:34:52
a000076183,u002820,s00017852,7,fail,179,0,2026-08-22 19:36:10
