ad_view_id,user_id,placement,ts,reward_claimed
ad000018415,u003595,post_fail_reward,2026-08-30 15:58:13,1
ad000018416,u003595,post_fail_reward,2026-08-30 16:01:36,1
ad000018417,u003599,post_fail_reward,2026-08-23 09:32:49,1
ad000018418,u003599,post_fail_reward,2026-08-23 09:35:52,1
ad000018419,u003599,post_fail_reward,2026-08-23 09:37:59,1
ad000018420,u003599,post_fail_reward,2026-08-24 09:19:56,1
ad000018421,u003599,post_fail_reward,2026-08-25 20:31:06,1
ad000018422,u003599,post_fail_reward,2026-08-25 20:35:59,1
ad000018423,u003599,post_fail_reward,2026-08-27 10:09:56,1
ad000018424,u003599,post_fail_reward,2026-08-28 14:15:31,1
ad000018425,u003599,post_fail_reward,2026-08-30 09:28:47,1
ad000018426,u003599,post_fail_reward,2026-08-30 09:32:51,0
ad000018427,u003599,post_fail_reward,2026-08-30 09:36:43,1
ad000018428,u003599,post_fail_reward,2026-08-30 11:26:41,1
ad000018429,u003599,post_fail_reward,2026-08-30 09:35:32,1
ad000018430,u003599,post_fail_reward,2026-08-31 09:20:52,1
ad000018431,u003599,post_fail_reward,2026-09-03 17:54:22,1
ad000018432,u003599,post_fail_reward,2026-09-04 10:03:55,1
ad000018433,u003599,post_fail_reward,2026-09-05 09:22:09,1
ad000018434,u003599,post_fail_reward,2026-09-05 09:26:00,1
ad000018435,u003599,post_fail_reward,2026-09-07 20:56:22,1
ad000018436,u003599,post_fail_reward,2026-09-07 20:58:54,0
ad000018437,u003599,post_fail_reward,2026-09-07 21:00:26,0
ad000018438,u003599,post_fail_reward,2026-09-08 09:35:41,1
ad000018439,u003599,post_fail_reward,2026-09-08 09:48:07,1
ad000018440,u003599,post_fail_reward,2026-09-08 09:50:29,1
ad000018441,u003599,post_fail_reward,2026-09-08 11:07:35,1
ad000018442,u003599,post_fail_reward,2026-09-09 09:45:59,1
ad000018443,u003599,post_fail_reward,2026-09-09 09:48:27,1
ad000018444,u003599,post_fail_reward,2026-09-09 09:51:41,1
ad000018445,u003599,post_fail_reward,2026-09-10 09:38:25,1
ad000018446,u003599,post_fail_reward,2026-09-11 09:10:17,1
ad000018447,u003599,post_fail_reward,2026-09-11 14:57:05,1
ad000018448,u003599,post_fail_reward,2026-09-12 09:20:08,1
ad000018449,u003599,post_fail_reward,2026-09-13 17:12:57,1
ad000018450,u003599,post_fail_reward,2026-09-13 11:20:29,1
ad000018451,u003599,post_fail_reward,2026-09-13 11:25:07,1
ad000018452,u003600,post_fail_reward,2026-08-19 06:41:34,0
ad000018453,u003600,post_fail_reward,2026-08-20 22:16:19,1
ad000018454,u003600,post_fail_reward,2026-08-20 23:01:36,1
ad000018455,u003600,post_fail_reward,2026-08-20 23:05:47,1
ad000018456,u003600,post_fail_reward,2026-08-20 23:10:03,1
ad000018457,u003600,post_fail_reward,2026-08-20 23:13:41,1
ad000018458,u003600,post_fail_reward,2026-08-22 22:26:39,1
ad000018459,u003600,post_fail_reward,2026-08-23 10:01:15,1
ad000018460,u003600,post_fail_reward,2026-08-24 09:45:10,0
ad000018461,u003600,post_fail_reward,2026-08-24 23:03:09,1
ad000018462,u003600,post_fail_reward,2026-08-26 03:55:45,1
ad000018463,u003600,post_fail_reward,2026-08-26 09:29:19,1
ad000018464,u003601,post_fail_reward,2026-08-18 13:17:48,0
ad000018465,u003601,post_fail_reward,2026-08-18 13:22:31,1
ad000018466,u003601,post_fail_reward,2026-08-18 15:25:40,1
ad000018467,u003601,post_fail_reward,2026-08-18 15:27:42,1
ad000018468,u003601,post_fail_reward,2026-08-19 14:00:23,1
ad000018469,u003602,post_fail_reward,2026-08-17 15:20:04,1
ad000018470,u003602,post_fail_reward,2026-08-19 02:55:34,1
ad000018471,u003602,post_fail_reward,2026-08-18 20:37:16,1
ad000018472,u003602,post_fail_reward,2026-08-18 20:38:38,1
ad000018473,u003602,post_fail_reward,2026-08-18 20:39:58,0
ad000018474,u003602,post_fail_reward,2026-08-19 15:12:59,1
ad000018475,u003602,post_fail_reward,2026-08-21 02:46:32,1
ad000018476,u003602,post_fail_reward,2026-08-21 02:48:17,1
ad000018477,u003602,post_fail_reward,2026-08-21 02:52:24,1
ad000018478,u003602,post_fail_reward,2026-08-21 02:56:49,0
ad000018479,u003602,post_fail_reward,2026-08-20 23:27:31,0
ad000018480,u003602,post_fail_reward,2026-08-22 15:36:41,1
ad000018481,u003602,post_fail_reward,2026-08-23 15:14:03,0
ad000018482,u003602,post_fail_reward,2026-08-23 20:28:33,1
ad000018483,u003602,post_fail_reward,2026-08-23 20:35:57,1
ad000018484,u003602,post_fail_reward,2026-08-24 15:31:13,1
ad000018485,u003602,post_fail_reward,2026-08-24 15:37:39,1
ad000018486,u003602,post_fail_reward,2026-08-28 17:13:34,0
ad000018487,u003602,post_fail_reward,2026-08-29 15:13:59,1
ad000018488,u003602,post_fail_reward,2026-08-30 15:40:25,0
ad000018489,u003602,post_fail_reward,2026-08-30 15:43:50,1
ad000018490,u003602,post_fail_reward,2026-08-31 15:10:38,1
ad000018491,u003602,post_fail_reward,2026-08-31 23:19:43,1
ad000018492,u003602,post_fail_reward,2026-08-31 23:20:28,1
ad000018493,u003602,post_fail_reward,2026-09-01 15:35:12,1
ad000018494,u003602,post_fail_reward,2026-09-01 15:37:42,1
ad000018495,u003602,post_fail_reward,2026-09-02 15:10:22,1
ad000018496,u003602,post_fail_reward,2026-09-04 15:46:28,0
ad000018497,u003602,post_fail_reward,2026-09-04 20:32:47,1
ad000018498,u003602,post_fail_reward,2026-09-05 15:20:57,1
ad000018499,u003602,post_fail_reward,2026-09-06 15:19:39,0
ad000018500,u003602,post_fail_reward,2026-09-06 15:24:01,1
ad000018501,u003602,post_fail_reward,2026-09-07 16:02:45,1
ad000018502,u003602,post_fail_reward,2026-09-07 16:07:32,1
ad000018503,u003602,post_fail_reward,2026-09-08 02:24:55,1
ad000018504,u003602,post_fail_reward,2026-09-08 15:45:53,1
ad000018505,u003602,post_fail_reward,2026-09-08 15:46:55,1
ad000018506,u003602,post_fail_reward,2026-09-08 15:48:18,1
ad000018507,u003602,post_fail_reward,2026-09-08 15:49:58,1
ad000018508,u003602,post_fail_reward,2026-09-09 15:22:31,1
ad000018509,u003602,post_fail_reward,2026-09-09 15:24:59,1
ad000018510,u003602,post_fail_reward,2026-09-09 15:26:31,1
ad000018511,u003605,post_fail_reward,2026-08-26 12:34:02,1
ad000018512,u003605,post_fail_reward,2026-08-26 12:39:08,0
ad000018513,u003606,post_fail_reward,2026-09-01 01:44:04,1
ad000018514,u003606,post_fail_reward,2026-09-02 23:48:59,1
ad000018515,u003606,post_fail_reward,2026-09-02 23:50:56,1
ad000018516,u003606,post_fail_reward,2026-09-03 04:34:15,1
ad000018517,u003607,post_fail_reward,2026-08-31 08:46:17,1
ad000018518,u003609,post_fail_reward,2026-08-26 14:18:54,1
ad000018519,u003609,post_fail_reward,2026-08-28 09:24:49,1
ad000018520,u003609,post_fail_reward,2026-08-29 09:38:14,1
ad000018521,u003609,post_fail_reward,2026-08-29 09:39:39,1
ad000018522,u003609,post_fail_reward,2026-08-29 09:40:50,1
ad000018523,u003609,post_fail_reward,2026-08-29 09:43:21,1
ad000018524,u003609,post_fail_reward,2026-08-31 09:24:28,1
ad000018525,u003611,post_fail_reward,2026-09-05 21:14:27,0
ad000018526,u003611,post_fail_reward,2026-09-06 19:57:21,1
ad000018527,u003611,post_fail_reward,2026-09-07 00:08:07,1
ad000018528,u003611,post_fail_reward,2026-09-07 19:55:27,1
ad000018529,u003611,post_fail_reward,2026-09-08 19:35:05,1
ad000018530,u003611,post_fail_reward,2026-09-10 06:46:54,1
ad000018531,u003611,post_fail_reward,2026-09-10 00:51:56,1
ad000018532,u003611,post_fail_reward,2026-09-10 00:55:59,1
ad000018533,u003612,post_fail_reward,2026-09-02 13:17:49,1
ad000018534,u003612,post_fail_reward,2026-09-02 18:31:09,0
ad000018535,u003613,post_fail_reward,2026-08-28 23:09:12,1
ad000018536,u003613,post_fail_reward,2026-08-28 23:16:58,1
ad000018537,u003613,post_fail_reward,2026-08-28 20:52:42,1
ad000018538,u003613,post_fail_reward,2026-08-28 20:54:01,1
ad000018539,u003613,post_fail_reward,2026-08-28 20:57:08,1
ad000018540,u003613,post_fail_reward,2026-08-28 21:00:41,1
ad000018541,u003614,post_fail_reward,2026-08-16 15:20:03,1
ad000018542,u003614,post_fail_reward,2026-08-16 23:04:43,1
ad000018543,u003614,post_fail_reward,2026-08-16 23:07:15,1
ad000018544,u003616,post_fail_reward,2026-08-25 21:40:02,1
ad000018545,u003616,post_fail_reward,2026-08-25 21:41:23,1
ad000018546,u003616,post_fail_reward,2026-08-26 16:27:24,1
ad000018547,u003616,post_fail_reward,2026-08-27 17:02:16,1
ad000018548,u003616,post_fail_reward,2026-08-27 17:05:05,1
ad000018549,u003616,post_fail_reward,2026-08-27 21:54:06,1
ad000018550,u003616,post_fail_reward,2026-08-28 16:51:34,1
ad000018551,u003616,post_fail_reward,2026-08-29 00:12:26,1
ad000018552,u003616,post_fail_reward,2026-08-31 16:59:45,1
ad000018553,u003616,post_fail_reward,2026-08-31 17:00:52,1
ad000018554,u003616,post_fail_reward,2026-08-31 17:02:40,1
ad000018555,u003616,post_fail_reward,2026-09-01 16:39:24,1
ad000018556,u003616,post_fail_reward,2026-09-01 16:45:46,0
ad000018557,u003616,post_fail_reward,2026-09-02 21:51:40,1
ad000018558,u003616,post_fail_reward,2026-09-02 18:51:15,1
ad000018559,u003616,post_fail_reward,2026-09-05 16:51:46,1
ad000018560,u003616,post_fail_reward,2026-09-05 21:55:23,1
ad000018561,u003616,post_fail_reward,2026-09-05 16:23:40,1
ad000018562,u003616,post_fail_reward,2026-09-06 16:29:36,1
ad000018563,u003616,post_fail_reward,2026-09-07 16:59:25,1
ad000018564,u003616,post_fail_reward,2026-09-07 17:09:04,1
ad000018565,u003616,post_fail_reward,2026-09-08 16:24:49,0
ad000018566,u003616,post_fail_reward,2026-09-09 03:22:12,1
ad000018567,u003616,post_fail_reward,2026-09-10 16:08:09,1
ad000018568,u003616,post_fail_reward,2026-09-10 16:13:05,1
ad000018569,u003616,post_fail_reward,2026-09-10 16:15:39,0
ad000018570,u003616,post_fail_reward,2026-09-10 16:21:28,1
ad000018571,u003616,post_fail_reward,2026-09-11 16:37:28,1
ad000018572,u003616,post_fail_reward,2026-09-13 03:45:34,1
ad000018573,u003616,post_fail_reward,2026-09-13 16:34:47,1
ad000018574,u003617,post_fail_reward,2026-08-29 03:16:29,1
ad000018575,u003618,post_fail_reward,2026-08-18 15:40:42,1
ad000018576,u003619,post_fail_reward,2026-08-20 09:25:12,1
ad000018577,u003619,post_fail_reward,2026-08-20 09:26:25,0
ad000018578,u003619,post_fail_reward,2026-08-21 09:41:15,1
ad000018579,u003619,post_fail_reward,2026-08-22 09:56:19,1
ad000018580,u003619,post_fail_reward,2026-08-23 09:01:53,1
ad000018581,u003619,post_fail_reward,2026-08-23 09:04:08,1
ad000018582,u003619,post_fail_reward,2026-08-23 14:52:02,1
ad000018583,u003619,post_fail_reward,2026-08-24 14:17:20,1
ad000018584,u003620,post_fail_reward,2026-09-02 11:57:45,1
ad000018585,u003620,post_fail_reward,2026-09-02 12:02:12,1
ad000018586,u003620,post_fail_reward,2026-09-05 09:39:34,1
ad000018587,u003620,post_fail_reward,2026-09-05 09:42:06,1
ad000018588,u003620,post_fail_reward,2026-09-07 09:18:16,1
ad000018589,u003620,post_fail_reward,2026-09-08 09:56:09,1
ad000018590,u003620,post_fail_reward,2026-09-08 10:02:40,1
ad000018591,u003625,post_fail_reward,2026-08-23 12:21:40,1
ad000018592,u003625,post_fail_reward,2026-08-24 12:57:31,1
ad000018593,u003625,post_fail_reward,2026-08-24 12:58:32,1
ad000018594,u003625,post_fail_reward,2026-08-25 12:45:06,1
ad000018595,u003625,post_fail_reward,2026-08-25 20:17:33,1
ad000018596,u003625,post_fail_reward,2026-08-26 12:22:45,1
ad000018597,u003625,post_fail_reward,2026-08-28 12:10:58,0
ad000018598,u003625,post_fail_reward,2026-08-31 12:50:58,1
ad000018599,u003625,post_fail_reward,2026-08-31 12:53:32,1
ad000018600,u003625,post_fail_reward,2026-09-01 12:15:49,1
ad000018601,u003625,post_fail_reward,2026-09-02 12:41:39,0
ad000018602,u003625,post_fail_reward,2026-09-02 12:43:22,1
ad000018603,u003625,post_fail_reward,2026-09-02 14:44:44,1
ad000018604,u003625,post_fail_reward,2026-09-03 12:56:47,0
ad000018605,u003625,post_fail_reward,2026-09-03 17:49:07,1
ad000018606,u003625,post_fail_reward,2026-09-05 12:58:19,0
ad000018607,u003625,post_fail_reward,2026-09-05 14:11:19,1
ad000018608,u003625,post_fail_reward,2026-09-05 14:12:07,1
ad000018609,u003625,post_fail_reward,2026-09-05 14:26:18,1
ad000018610,u003625,post_fail_reward,2026-09-06 12:23:03,1
ad000018611,u003625,post_fail_reward,2026-09-06 12:24:56,0
ad000018612,u003625,post_fail_reward,2026-09-06 12:26:29,1
ad000018613,u003625,post_fail_reward,2026-09-06 12:28:00,0
ad000018614,u003625,post_fail_reward,2026-09-06 17:21:14,1
ad000018615,u003625,post_fail_reward,2026-09-06 17:24:50,1
ad000018616,u003625,post_fail_reward,2026-09-07 12:02:03,1
ad000018617,u003625,post_fail_reward,2026-09-07 12:03:00,1
ad000018618,u003625,post_fail_reward,2026-09-07 12:10:56,0
ad000018619,u003625,post_fail_reward,2026-09-07 12:17:59,1
ad000018620,u003625,post_fail_reward,2026-09-07 14:18:01,0
ad000018621,u003625,post_fail_reward,2026-09-07 14:15:53,1
ad000018622,u003625,post_fail_reward,2026-09-07 14:19:15,1
ad000018623,u003625,post_fail_reward,2026-09-07 14:21:27,0
ad000018624,u003625,post_fail_reward,2026-09-07 14:23:10,1
ad000018625,u003625,post_fail_reward,2026-09-08 12:47:47,1
ad000018626,u003625,post_fail_reward,2026-09-08 12:56:17,1
ad000018627,u003625,post_fail_reward,2026-09-09 12:05:59,1
ad000018628,u003625,post_fail_reward,2026-09-12 12:23:16,1
ad000018629,u003625,post_fail_reward,2026-09-12 12:29:42,0
ad000018630,u003625,post_fail_reward,2026-09-13 23:43:33,0
ad000018631,u003625,post_fail_reward,2026-09-13 23:46:46,1
ad000018632,u003625,post_fail_reward,2026-09-13 23:48:38,1
ad000018633,u003625,post_fail_reward,2026-09-13 20:43:41,1
ad000018634,u003627,post_fail_reward,2026-08-17 14:28:39,0
ad000018635,u003627,post_fail_reward,2026-08-17 14:30:48,1
ad000018636,u003627,post_fail_reward,2026-08-18 01:32:20,1
ad000018637,u003627,post_fail_reward,2026-08-18 01:34:30,1
ad000018638,u003628,post_fail_reward,2026-09-06 16:03:46,1
ad000018639,u003628,post_fail_reward,2026-09-07 02:58:56,1
ad000018640,u003628,post_fail_reward,2026-09-07 02:42:46,1
ad000018641,u003628,post_fail_reward,2026-09-07 02:45:05,1
ad000018642,u003628,post_fail_reward,2026-09-07 02:54:40,1
ad000018643,u003630,post_fail_reward,2026-08-31 23:52:07,0
ad000018644,u003630,post_fail_reward,2026-09-06 23:47:41,1
ad000018645,u003630,post_fail_reward,2026-09-06 23:49:36,1
ad000018646,u003630,post_fail_reward,2026-09-07 23:35:18,0
ad000018647,u003630,post_fail_reward,2026-09-08 23:14:38,1
ad000018648,u003630,post_fail_reward,2026-09-09 23:32:10,1
ad000018649,u003630,post_fail_reward,2026-09-10 04:09:08,1
ad000018650,u003630,post_fail_reward,2026-09-10 00:01:40,1
ad000018651,u003630,post_fail_reward,2026-09-10 23:10:29,1
ad000018652,u003630,post_fail_reward,2026-09-12 23:55:17,1
ad000018653,u003630,post_fail_reward,2026-09-13 23:45:13,1
ad000018654,u003631,post_fail_reward,2026-08-30 08:14:59,1
ad000018655,u003631,post_fail_reward,2026-08-30 08:20:47,1
ad000018656,u003631,post_fail_reward,2026-08-31 08:53:39,1
ad000018657,u003631,post_fail_reward,2026-08-31 08:59:38,1
ad000018658,u003631,post_fail_reward,2026-08-31 09:02:52,1
ad000018659,u003631,post_fail_reward,2026-09-01 08:32:45,1
ad000018660,u003631,post_fail_reward,2026-09-01 10:13:57,1
ad000018661,u003631,post_fail_reward,2026-09-02 08:42:20,1
ad000018662,u003631,post_fail_reward,2026-09-02 08:44:01,1
ad000018663,u003631,post_fail_reward,2026-09-02 08:46:26,1
ad000018664,u003631,post_fail_reward,2026-09-04 08:52:41,1
ad000018665,u003631,post_fail_reward,2026-09-04 08:55:17,1
ad000018666,u003631,post_fail_reward,2026-09-05 08:41:51,1
ad000018667,u003631,post_fail_reward,2026-09-05 08:43:24,1
ad000018668,u003631,post_fail_reward,2026-09-06 08:43:06,1
ad000018669,u003631,post_fail_reward,2026-09-06 08:44:30,1
ad000018670,u003632,post_fail_reward,2026-08-29 22:31:56,1
ad000018671,u003632,post_fail_reward,2026-08-29 22:32:46,1
ad000018672,u003632,post_fail_reward,2026-08-30 17:52:40,1
ad000018673,u003632,post_fail_reward,2026-08-30 17:57:53,0
ad000018674,u003632,post_fail_reward,2026-08-31 17:26:12,1
ad000018675,u003633,post_fail_reward,2026-08-21 08:42:21,1
ad000018676,u003634,post_fail_reward,2026-08-25 13:33:03,1
ad000018677,u003634,post_fail_reward,2026-08-27 13:20:15,1
ad000018678,u003634,post_fail_reward,2026-08-28 13:14:22,0
ad000018679,u003634,post_fail_reward,2026-08-28 13:17:43,1
ad000018680,u003634,post_fail_reward,2026-08-31 13:11:21,1
ad000018681,u003634,post_fail_reward,2026-08-31 13:16:24,0
ad000018682,u003634,post_fail_reward,2026-08-31 13:17:26,1
ad000018683,u003634,post_fail_reward,2026-08-31 13:18:51,1
ad000018684,u003637,post_fail_reward,2026-08-22 14:10:24,1
ad000018685,u003637,post_fail_reward,2026-08-22 14:11:32,1
ad000018686,u003637,post_fail_reward,2026-08-22 14:02:03,1
ad000018687,u003637,post_fail_reward,2026-08-23 14:56:15,1
ad000018688,u003637,post_fail_reward,2026-08-23 16:41:45,0
ad000018689,u003637,post_fail_reward,2026-08-23 16:43:46,1
ad000018690,u003637,post_fail_reward,2026-08-23 16:48:03,1
ad000018691,u003637,post_fail_reward,2026-08-23 16:51:53,0
ad000018692,u003637,post_fail_reward,2026-08-24 14:46:18,1
ad000018693,u003637,post_fail_reward,2026-08-25 14:42:57,1
ad000018694,u003637,post_fail_reward,2026-08-25 14:46:04,1
ad000018695,u003637,post_fail_reward,2026-08-25 14:47:59,1
ad000018696,u003638,post_fail_reward,2026-08-21 10:16:17,1
ad000018697,u003638,post_fail_reward,2026-08-21 10:21:46,1
ad000018698,u003639,post_fail_reward,2026-09-07 22:43:07,1
ad000018699,u003639,post_fail_reward,2026-09-08 00:20:15,0
ad000018700,u003639,post_fail_reward,2026-09-11 03:08:53,1
ad000018701,u003639,post_fail_reward,2026-09-11 22:39:51,1
ad000018702,u003639,post_fail_reward,2026-09-12 22:26:49,1
ad000018703,u003639,post_fail_reward,2026-09-13 22:56:07,1
ad000018704,u003640,post_fail_reward,2026-08-28 21:27:22,1
ad000018705,u003640,post_fail_reward,2026-08-29 02:14:32,1
ad000018706,u003640,post_fail_reward,2026-08-29 02:17:48,1
ad000018707,u003640,post_fail_reward,2026-08-29 21:20:22,1
ad000018708,u003640,post_fail_reward,2026-08-29 21:22:05,1
ad000018709,u003640,post_fail_reward,2026-08-29 21:04:11,1
ad000018710,u003640,post_fail_reward,2026-08-29 21:06:29,1
ad000018711,u003640,post_fail_reward,2026-08-30 21:07:23,1
ad000018712,u003640,post_fail_reward,2026-09-01 02:12:39,1
ad000018713,u003640,post_fail_reward,2026-09-01 21:09:58,1
ad000018714,u003640,post_fail_reward,2026-09-02 08:19:04,0
ad000018715,u003640,post_fail_reward,2026-09-01 21:19:14,1
ad000018716,u003640,post_fail_reward,2026-09-01 21:20:31,0
ad000018717,u003640,post_fail_reward,2026-09-03 08:34:26,0
ad000018718,u003640,post_fail_reward,2026-09-03 08:35:21,1
ad000018719,u003640,post_fail_reward,2026-09-03 08:40:36,1
ad000018720,u003640,post_fail_reward,2026-09-03 08:42:45,1
ad000018721,u003640,post_fail_reward,2026-09-03 21:30:10,1
ad000018722,u003640,post_fail_reward,2026-09-03 21:36:23,0
ad000018723,u003640,post_fail_reward,2026-09-04 08:31:33,0
ad000018724,u003640,post_fail_reward,2026-09-04 08:38:50,1
ad000018725,u003641,post_fail_reward,2026-09-01 09:29:55,1
ad000018726,u003641,post_fail_reward,2026-09-03 09:38:07,0
ad000018727,u003641,post_fail_reward,2026-09-04 10:00:46,1
ad000018728,u003641,post_fail_reward,2026-09-04 10:10:10,1
ad000018729,u003641,post_fail_reward,2026-09-05 09:53:40,1
ad000018730,u003641,post_fail_reward,2026-09-06 09:43:37,1
ad000018731,u003641,post_fail_reward,2026-09-06 09:46:17,1
ad000018732,u003641,post_fail_reward,2026-09-06 09:48:23,1
ad000018733,u003641,post_fail_reward,2026-09-08 09:56:30,1
ad000018734,u003643,post_fail_reward,2026-08-20 21:40:26,1
ad000018735,u003643,post_fail_reward,2026-08-20 21:45:32,1
ad000018736,u003643,post_fail_reward,2026-08-20 21:52:30,0
ad000018737,u003643,post_fail_reward,2026-08-21 21:08:01,1
ad000018738,u003643,post_fail_reward,2026-08-22 02:34:40,1
ad000018739,u003643,post_fail_reward,2026-08-22 21:29:11,1
ad000018740,u003643,post_fail_reward,2026-08-22 21:51:58,0
ad000018741,u003643,post_fail_reward,2026-08-22 21:56:28,0
